# fields=10 strings=0,1,5,6,7,8
"%s agrees with %s.","%s agrees with %s.",0,0,0,"%s赞同%s的观点。","%s согласен с %s.","%s está de acuerdo con %s.","%s concorda com %s.",8323198
"s.","%s looks at %s and raises her hand in the air.",0,0,0,"%s看着%s并举起了她的手。","%s смотрит на %s и поднимает руку вверх.","%s mira a %s y levanta la mano en el aire.","%s olha para %s e levanta a mão no ar.",8323198
".","%s looks at you and raises her hand.",0,0,0,"%s看着你，举起了她的手。","%s смотрит на вас и поднимает руку.","%s te mira y levanta la mano.","%s te olha e levanta a mão.",8323198
"","%s raises her hand in the air.",0,0,0,"%s举起了她的手。","%s поднимает руку вверх.","%s levanta la mano.","%s levanta a mão no ar.",8323198
"%s is amazed by you!","%s lets %s know that he is ready!",0,0,0,"%s告诉%s已经准备好了！","%s даёт %s понять, что он готов!","%s le hace saber a %s que está listo.","%s informa a %s que está pronto.",8323198
"s is amazed by you!","%s lets you know that he is ready!",0,0,0,"%s告诉你已经准备好了！","%s даёт вам понять, что он готов!","%s te hace saber que está listo.","%s te informa que está pronto.",8323198
" is amazed by you!","You let %s know that you are ready!",0,0,0,"你告诉%s你已经准备好了。","Вы даёте %s понять, что вы готовы!","Le haces saber a %s que estás listo.","Você informa a %s que está pronto.",8323198
"is amazed by you!","%s lets everyone know that he is ready!",0,0,0,"%s让大家知道他已经准备好了。","%s даёт всем понять, что он готов!","%s les hace saber a todos que está listo.","%s informa a todos que está pronto.",8323198
"s amazed by you!","You let everyone know that you are ready!",0,0,0,"你告诉大家你已经准备好了！","Вы даёте всем понять, что вы готовы!","Les haces saber a todos que estás listo.","Você informa a todos que está pronto.",8323198
" amazed by you!","%s lets you know that she is ready!",0,0,0,"%s告诉你她已经准备好了！","%s даёт вам понять, что она готова!","%s te hace saber que está lista.","%s te informa que está pronta.",8323198
"amazed by you!","%s lets everyone know that she is ready!",0,0,0,"%s告诉大家她已经准备好了！","%s даёт всем понять, что она готова!","%s les hace saber a todos que está lista.","%s informa a todos que está pronta.",8323198
"mazed by you!","%s shimmies before %s.",0,0,0,"%s在%s面前舞动。","%s дрожит перед %s.","%s se contonea ante %s.","%s rebola diante de %s.",8323198
"azed by you!","%s shimmies before you.",0,0,0,"%s在你面前舞动。","%s дрожит перед вами.","%s se contonea ante ti.","%s rebola diante de você.",8323198
"zed by you!","You shimmy before %s.",0,0,0,"你在%s面前舞动。","Вы дрожите перед %s.","Te contoneas ante %s.","Você rebola diante de %s.",8323198
"ed by you!","%s shimmies before the masses.",0,0,0,"%s在众人面前舞动。","%s дрожит перед толпой.","%s se contonea ante las masas.","%s rebola diante das massas.",8323198
"d by you!","You shimmy before the masses.",0,0,0,"你在众人面前舞动。","Вы дрожите перед толпой.","Te contoneas ante las masas.","Você rebola diante das massas.",8323198
" by you!","%s shivers beside %s. Chilling!",0,0,0,"%s靠着%s，冷得不断颤抖。","%s дрожит рядом с %s. Бррр!","%s tiembla junto a %s. ¡Qué escalofrío!","%s treme perto de %s. Que calafrio!",8323198
"by you!","%s shivers beside you. Chilling!",0,0,0,"%s靠着你，冷得不断颤抖。","%s дрожит рядом с вами. Бррр!","%s tiembla junto a ti. ¡Qué escalofrío!","%s treme perto de você. Que calafrio!",8323198
"y you!","You shiver beside %s. Chilling!",0,0,0,"你靠着%s冷得不断颤抖。","Вы дрожите рядом с %s. Бррр!","Tiemblas junto a %s. ¡Qué escalofrío!","Você treme perto de %s. Que calafrio!",8323198
" you!","%s shivers in his boots. Chilling!",0,0,0,"%s站着冷得不断颤抖。","%s дрожит в своих сапогах. Бррр!","%s tiembla en sus botas. ¡Qué escalofrío!","%s treme nas botas. Que calafrio!",8323198
"you!","You shiver in your boots. Chilling!",0,0,0,"你冷得不断颤抖。","Вы дрожите в своих сапогах. Бррр!","Tiemblas en tus botas. ¡Qué escalofrío!","Você treme nas botas. Que calafrio!",8323198
"ou!","%s shivers in her boots. Chilling!",0,0,0,"%s冷得不断颤抖。","%s дрожит в своих сапогах. Бррр!","%s tiembla en sus botas. ¡Qué escalofrío!","%s treme nas botas. Que calafrio!",8323198
"u!","%s shoos %s away. Be gone pest!",0,0,0,"%s发出嘘声驱赶%s。走开，讨厌的家伙！","%s прогоняет %s. Убирайся, паразит!","%s ahuyenta a %s. ¡Largo, peste!","%s espanta %s. Vá embora, peste!",8323198
"!","%s shoos you away. Be gone pest!",0,0,0,"%s发出嘘声驱赶你。走开，讨厌的家伙！","%s прогоняет вас. Убирайтесь, паразит!","%s te ahuyenta. ¡Largo, peste!","%s espanta você. Vá embora, peste!",8323198
"","You shoo %s away. Be gone pest!",0,0,0,"你嘘走了%s。走开，讨厌的家伙！","Вы прогоняете %s. Убирайся, паразит!","Ahuyentas a %s. ¡Largo, peste!","Você espanta %s. Vá embora, peste!",8323198
"你让%s感到很惊奇！","%s shoos the measly pests away.",0,0,0,"%s发出嘘声让那些讨厌的家伙走开。","%s прогоняет жалких паразитов.","%s ahuyenta a las miserables pestes.","%s espanta as pestes miseráveis.",8323198
"��让%s感到很惊奇！","You shoo the measly pests away.",0,0,0,"你发出嘘声让那些讨厌的家伙走开。","Вы прогоняете жалких вредителей.","Ahuyentas a las miserables pestes.","Você espanta as pestes miseráveis.",8323198
"�让%s感到很惊奇！","%s slaps %s across the face. Ouch!",0,0,0,"%s扇了%s一耳光，啊！","%s бьёт %s по лицу. Ауч!","%s abofetea a %s en la cara. ¡Ay!","%s dá um tapa na cara de %s. Ai!",8323198
"让%s感到很惊奇！","%s slaps you across the face. Ouch!",0,0,0,"%s扇了你一耳光，啊！","%s бьёт вас по лицу. Ауч!","%s te abofetea en la cara. ¡Ay!","%s dá um tapa na sua cara. Ai!",8323198
"��%s感到很惊奇！","You slap %s across the face. Ouch!",0,0,0,"你扇了%s一耳光，啊！","Вы бьёте %s по лицу. Ауч!","Abofeteas a %s en la cara. ¡Ay!","Você dá um tapa na cara de %s. Ai!",8323198
"�%s感到很惊奇！","%s slaps himself across the face. Ouch!",0,0,0,"%s扇了自己一个耳光，啊！","%s бьёт себя по лицу. Ауч!","%s se abofetea a sí mismo en la cara. ¡Ay!","%s dá um tapa na própria cara. Ai!",8323198
"%s感到很惊奇！","You slap yourself across the face. Ouch!",0,0,0,"你扇了自己一个耳光，啊！","Вы бьете себя по лицу. Ауч!","Te abofeteas a ti mismo en la cara. ¡Ay!","Você dá um tapa na sua própria cara. Ai!",8323198
"s感到很惊奇！","%s slaps herself across the face. Ouch!",0,0,0,"%s扇了她自己一个耳光，啊！","%s бьет себя по лицу. Ауч!","%s se abofetea a sí misma en la cara. ¡Ay!","%s dá um tapa na própria cara. Ai!",8323198
"感到很惊奇！","%s smirks slyly at %s.",0,0,0,"%s顽皮的对着%s傻笑。","%s хитро ухмыляется %s.","%s sonríe con picardía a %s.","%s sorri maliciosamente para %s.",8323198
"��到很惊奇！","%s smirks slyly at you.",0,0,0,"%s顽皮的对着你傻笑。","%s хитро ухмыляется вам.","%s sonríe con picardía a ti.","%s sorri maliciosamente para você.",8323198
"�到很惊奇！","You smirk slyly at %s.",0,0,0,"你顽皮的对着%s傻笑。","Вы хитро ухмыляетесь %s.","Sonríes con picardía a %s.","Você sorri maliciosamente para %s.",8323198
"到很惊奇！","A sly smirk spreads across %s's face.",0,0,0,"%s的脸上渐渐的露出了顽皮的傻笑。","Хитрая ухмылка расплывается по лицу %s.","Una sonrisa astuta se extiende por el rostro de %s.","Um sorriso astuto se espalha pelo rosto de %s.",8323198
"��很惊奇！","A sly smirk spreads across your face.",0,0,0,"你的脸上渐渐的露出了顽皮的傻笑。","Хитрая ухмылка расплывается по вашему лицу.","Una sonrisa astuta se extiende por tu rostro.","Um sorriso astuto se espalha pelo seu rosto.",8323198
"�很惊奇！","%s sniffs %s.",0,0,0,"%s仔细的嗅了嗅%s。","%s нюхает %s.","%s huele a %s.","%s cheira %s.",8323198
"很惊奇！","%s sniffs you.",0,0,0,"%s仔细地嗅了嗅你。","%s нюхает вас.","%s te huele.","%s cheira você.",8323198
"��惊奇！","You sniff %s.",0,0,0,"你仔细的嗅了嗅%s。","Вы нюхаете %s.","Hueles a %s.","Você cheira %s.",8323198
"�惊奇！","%s sniffs the air around him.",0,0,0,"%s嗅了嗅周围的空气。","%s нюхает воздух вокруг себя.","%s huele el aire a su alrededor.","%s cheira o ar ao seu redor.",8323198
"惊奇！","You sniff the air around you.",0,0,0,"你嗅了嗅周围的空气。","Вы нюхаете воздух вокруг себя.","Hueles el aire a tu alrededor.","Você cheira o ar ao seu redor.",8323198
"��奇！","%s sniffs the air around her.",0,0,0,"%s嗅了嗅周围的空气。","","%s huele el aire a su alrededor.","%s cheira o ar ao seu redor.",8323198
"�奇！","%s snubs %s.",0,0,0,"%s对%s十分冷淡。","%s пренебрегает %s.","%s desprecia a %s.","%s despreza %s.",8323198
"奇！","%s snubs you.",0,0,0,"%s对你十分冷淡。","%s пренебрегает вами.","%s te desprecia.","%s despreza você.",8323198
"��！","You snub %s.",0,0,0,"你对%s十分冷淡。","Вы пренебрегаете %s.","Desprecias a %s.","Você despreza %s.",8323198
"�！","%s snubs all of the lowly peons around him.",0,0,0,"%s大声训斥着周围卑贱的苦工。","%s snubs all of the lowly peons around him.","%s desprecia a todos los peones humildes a su alrededor.","%s despreza todos os peões humildes ao seu redor.",8323198
"！","You snub all of the lowly peons around you.",0,0,0,"你大声训斥着周围卑贱的苦工。","You snub all of the lowly peons around you.","Desprecias a todos los peones humildes a tu alrededor.","Você despreza todos os peões humildes ao seu redor.",8323198
"��","%s snubs all of the lowly peons around her.",0,0,0,"%s对周围卑贱的苦工十分冷淡。","%s snubs all of the lowly peons around her.","%s desprecia a todos los peones humildes a su alrededor.","%s despreza todos os peões humildes ao seu redor.",8323198
"�","%s soothes %s. There, there...things will be ok.",0,0,0,"%s安抚着%s。一切……一切都会好的。","%s soothes %s. There, there...things will be ok.","%s consuela a %s. Ahí, ahí... todo estará bien.","%s consola %s. Aí, aí... tudo ficará bem.",4128894
"","%s soothes you. There, there...things will be ok.",0,0,0,"%s安抚着你。一切……一切都会好的。","%s soothes you. There, there...things will be ok.","%s te consuela. Ahí, ahí... todo estará bien.","%s consola você. Aí, aí... tudo ficará bem.",4128894
"%s восхищен вами!","You soothe %s. There, there...things will be ok.",0,0,0,"你安抚着%s。一切……一切都会好的。","You soothe %s. There, there...things will be ok.","Consuelas a %s. Ahí, ahí... todo estará bien.","Você consola %s. Aí, aí... tudo ficará bem.",4128894
"s восхищен вами!","%s needs to be soothed.",0,0,0,"%s需要安慰。","%s необходимо успокоиться.","%s necesita ser calmado.","%s precisa ser acalmado.",8323198
" восхищен вами!","You need to be soothed.",0,0,0,"你需要安慰。","Вам необходимо успокоиться.","Necesitas ser calmado.","Você precisa ser acalmado.",8323198
"восхищен вами!","%s smells %s. Wow, someone stinks!",0,0,0,"%s把鼻子凑过来闻了闻%s。哇哦，你好臭啊！","%s чувствует запах %s. Ого,кто-то воняет!","%s huele a %s. Vaya, alguien apesta.","%s cheira %s. Nossa, alguém está fedendo.",8323198
"�осхищен вами!","%s smells you. Wow, someone stinks!",0,0,0,"%s把鼻子凑过来闻了闻你。Wow，你好臭啊！","%s чувствует ваш запах. Ого, кто-то воняет!","%s te huele. Vaya, alguien apesta.","%s cheira você. Nossa, alguém está fedendo.",8323198
"осхищен вами!","You smell %s. Wow, someone stinks!",0,0,0,"你把鼻子凑过来闻了闻%s。哇哦，你好臭啊！","Вы чувствуете запах %s. Ого, кто-то воняет!","Hueles a %s. Vaya, alguien apesta.","Você cheira %s. Nossa, alguém está fedendo.",8323198
"�схищен вами!","%s smells the air around him. Wow, someone stinks!",0,0,0,"%s闻了闻周围的空气。哇哦，有些人好臭啊！","%s нюхает воздух вокруг себя. Ого, кто-то воняет!","%s huele el aire a su alrededor. Vaya, alguien apesta.","%s cheira o ar ao seu redor. Nossa, alguém está fedendo.",8323198
"схищен вами!","You smell the air around you. Wow, someone stinks!",0,0,0,"你闻了闻周围的空气。Wow，有些人好臭啊！","Вы нюхаете воздух вокруг себя. Ого, кто-то воняет!","Hueles el aire a tu alrededor. Vaya, alguien apesta.","Você cheira o ar ao seu redor. Nossa, alguém está fedendo.",8323198
"�хищен вами!","%s smells the air around her. Wow, someone stinks!",0,0,0,"%s闻了闻周围的空气。Wow，有些人好臭啊！","%s smells the air around her. Wow, someone stinks!","%s huele el aire a su alrededor. Vaya, alguien apesta.","%s cheira o ar ao seu redor. Nossa, alguém está fedendo.",8323198
"хищен вами!","%s makes a taunting gesture at %s. Bring it!",0,0,0,"%s对%s做了个嘲弄的姿势。记住了！","%s makes a taunting gesture at %s. Bring it!","%s hace un gesto de burla a %s. ¡Ven si te atreves!","%s faz um gesto provocador para %s. Vem me pegar!",8323198
"�ищен вами!","%s makes a taunting gesture at you. Bring it!",0,0,0,"%s对你做了个嘲弄的姿势。记住了！","%s makes a taunting gesture at you. Bring it!","%s hace un gesto burlón a ti. ¡Ven a por mí!","%s faz um gesto provocador para você. Vem me pegar!",8323198
"ищен вами!","You make a taunting gesture at %s. Bring it!",0,0,0,"你对%s做了个嘲弄的姿势。记住了！","You make a taunting gesture at %s. Bring it!","Haces un gesto de burla a %s. ¡Ven si te atreves!","Você faz um gesto provocador para %s. Vem me pegar!",8323198
"�щен вами!","%s taunts everyone around him. Bring it fools!",0,0,0,"%s对周围的人做了个嘲弄的姿势。记住了！笨蛋！","%s taunts everyone around him. Bring it fools!","%s se burla de todos a su alrededor. ¡Venid, tontos!","%s zomba de todos ao seu redor. Venham, tolos!",8323198
"щен вами!","You taunt everyone around you. Bring it fools!",0,0,0,"你对周围的人做了个嘲弄的姿势。记住了！笨蛋！","You taunt everyone around you. Bring it fools!","Te burlas de todos a tu alrededor. ¡Venid, tontos!","Você zomba de todos ao seu redor. Venham, tolos!",8323198
"�ен вами!","%s taunts everyone around her. Bring it fools!",0,0,0,"%s对周围的人做了个嘲弄的姿势。记住了！笨蛋！","%s taunts everyone around her. Bring it fools!","%s se burla de todos a su alrededor. ¡Venid, tontos!","%s zomba de todos ao seu redor. Venham, tolos!",8323198
"ен вами!","%s teases %s.",0,0,0,"%s嘲弄了%s一番。","%s дразнит %s.","%s se burla de %s.","%s zomba de %s.",8323198
"�н вами!","%s teases you.",0,0,0,"%s嘲弄了你一番。","%s дразнит вас.","%s se burla de ti.","%s zomba de você.",8323198
"н вами!","You tease %s.",0,0,0,"你嘲弄了%s一番。","Вы дразните %s.","Te burlas de %s.","Você zomba de %s.",8323198
"� вами!","%s is such a tease.",0,0,0,"%s真是个喜欢嘲弄别人的家伙。","%s is such a tease.","%s es un gran bromista.","%s é um grande brincalhão.",8323198
" вами!","You are such a tease.",0,0,0,"你真是个喜欢嘲弄别人的家伙。","You are such a tease.","Eres un gran bromista.","Você é um grande brincalhão.",8323198
"вами!","%s lets %s know he is thirsty. Spare a drink?",0,0,0,"%s告诉%s他很渴。朋友，有没有喝的？","%s lets %s know he is thirsty. Spare a drink?","%s le hace saber a %s que tiene sed. ¿Una bebida de sobra?","%s informa a %s que tem sede. Uma bebida extra?",8323198
"�ами!","%s lets you know he is thirsty. Spare a drink?",0,0,0,"%s告诉你他很渴。朋友，有没有可以喝的？","%s lets you know he is thirsty. Spare a drink?","%s te hace saber que tiene sed. ¿Una bebida de sobra?","%s te informa que tem sede. Uma bebida extra?",8323198
"ами!","You let %s know you are thirsty. Spare a drink?",0,0,0,"你告诉%s你很渴。朋友，有没有可以喝的？","%s lets you know he is thirsty. Spare a drink?","Le haces saber a %s que tienes sed. ¿Una bebida de sobra?","Você informa a %s que tem sede. Uma bebida extra?",8323198
"�ми!","%s is so thirsty. Can anyone spare a drink?",0,0,0,"%s感到非常的口渴。有没有人能给点喝的？","%s is so thirsty. Can anyone spare a drink?","%s tiene mucha sed. ¿Alguien puede ofrecer una bebida?","%s está com muita sede. Alguém pode oferecer uma bebida?",8323198
"ми!","You are so thirsty. Can anyone spare a drink?",0,0,0,"你感到非常的口渴。有没有人能给点喝的？","You are so thirsty. Can anyone spare a drink?","Tienes mucha sed. ¿Alguien puede ofrecer una bebida?","Você está com muita sede. Alguém pode oferecer uma bebida?",8323198
"�и!","%s lets %s know she is thirsty. Spare a drink?",0,0,0,"%s告诉%s她很渴。朋友，有没有喝的？","%s lets %s know she is thirsty. Spare a drink?","%s le hace saber a %s que tiene sed. ¿Una bebida de sobra?","%s informa a %s que tem sede. Uma bebida extra?",8323198
"и!","%s lets you know she is thirsty. Spare a drink?",0,0,0,"%s告诉你她很渴。朋友，有没有喝的？","%s lets you know she is thirsty. Spare a drink?","%s te hace saber que tiene sed. ¿Una bebida de sobra?","%s te informa que tem sede. Uma bebida extra?",8323198
"�!","%s vetoes %s's motion.",0,0,0,"%s反对%s这样做。","%s осуждает предложение %s.","%s veta la moción de %s.","%s veta a moção de %s.",8323198
"!","%s vetoes your motion.",0,0,0,"%s反对你这样做。","%s осуждает ваше предложение.","%s veta tu moción.","%s veta sua moção.",8323198
"","You veto %s's motion.",0,0,0,"你反对%s这样做。","Вы осуждаете предложение %s.","Vetas la moción de %s.","Você veta a moção de %s.",8323198
"%s está asombrado por ti.","%s vetoes the motion on the floor.",0,0,0,"%s极力反对这样的行为。","%s отвергает предложение, вынесенное на обсуждение.","%s veta la moción en la sala.","%s veta a moção na sala.",8323198
"s está asombrado por ti.","You veto the motion on the floor.",0,0,0,"你极力反对这样的行为。","Вы отвергаете предложение, вынесенное на обсуждение.","Vetas la moción en la sala.","Você veta a moção na sala.",8323198
" está asombrado por ti.","%s snickers at %s.",0,0,0,"%s对着%s窃笑。","%s хихикает над %s.","%s se ríe entre dientes de %s.","%s ri baixinho de %s.",8323198
"está asombrado por ti.","%s snickers at you.",0,0,0,"%s对着你窃笑。","%s хихикает над вами.","%s se ríe entre dientes de ti.","%s ri baixinho de você.",8323198
"stá asombrado por ti.","You snicker at %s.",0,0,0,"你对着%s窃笑。","Вы хихикаете над %s.","Te ríes entre dientes de %s.","Você ri baixinho de %s.",8323198
"tá asombrado por ti.","%s quietly snickers to himself.",0,0,0,"%s暗自偷笑。","%s тихонько хихикает про себя.","%s se ríe silenciosamente para sí mismo.","%s ri silenciosamente para si mesmo.",8323198
"á asombrado por ti.","You quietly snicker to yourself.",0,0,0,"你暗自偷笑。","Вы тихонько хихикаете про себя.","Te ríes silenciosamente para ti mismo.","Você ri silenciosamente para si mesmo.",8323198
"� asombrado por ti.","%s quietly snickers to herself.",0,0,0,"%s暗自偷笑。","%s quietly snickers to herself.","%s se ríe silenciosamente para sí misma.","%s ri silenciosamente para si mesma.",8323198
" asombrado por ti.","%s tickles %s.  Hee hee!",0,0,0,"%s在挠%s的胳肢窝。嘿嘿！","%s щекочет %s. Хи-хи!","%s le hace cosquillas a %s. ¡Ji, ji!","%s faz cócegas em %s. Hi, hi!",8323198
"asombrado por ti.","%s tickles you.  Hee hee!",0,0,0,"%s在挠你的胳肢窝。嘿嘿！","%s щекочет вас. Хи-хи!","%s te hace cosquillas. ¡Ji, ji!","%s faz cócegas em você. Hi, hi!",8323198
"sombrado por ti.","You tickle %s.  Hee hee!",0,0,0,"你在挠%s的胳肢窝。嘿嘿！","Вы щекочете %s. Хи-хи!","Le haces cosquillas a %s. ¡Ji, ji!","Você faz cócegas em %s. Hi, hi!",8323198
"ombrado por ti.","%s wants to be tickled.  Hee hee!",0,0,0,"%s想要被挠挠胳肢窝。嘿嘿！","%s wants to be tickled.  Hee hee!","%s quiere que le hagan cosquillas. ¡Ji, ji!","%s quer cócegas. Hi, hi!",8323198
"mbrado por ti.","You want to be tickled.  Hee hee!",0,0,0,"你想要被挠挠胳肢窝。嘿嘿！","You want to be tickled.  Hee hee!","Quieres que te hagan cosquillas. ¡Ji, ji!","Você quer cócegas. Hi, hi!",8323198
"brado por ti.","%s plays the world's smallest violin for %s.",0,0,0,"%s在%s面前小声地哭了起来。","%s играет на самой маленькой скрипке в мире для %s.","%s toca el violín más pequeño del mundo para %s.","%s toca o menor violino do mundo para %s.",8323198
"rado por ti.","%s plays the world's smallest violin for you.",0,0,0,"%s在你面前小声地哭了起来。","%s играет для вас на самой маленькой скрипке в мире.","%s toca el violín más pequeño del mundo para ti.","%s toca o menor violino do mundo para você.",8323198
"ado por ti.","You play the world's smallest violin for %s.",0,0,0,"你在%s面前小声地哭了起来。","Вы играете на самой маленькой скрипке в мире для %s.","Tocas el violín más pequeño del mundo para %s.","Você toca o menor violino do mundo para %s.",8323198
"do por ti.","%s begins to play the world's smallest violin.",0,0,0,"%s小声地哭了起来。","%s начинает играть на самой маленькой скрипке в мире.","%s empieza a tocar el violín más pequeño del mundo.","%s começa a tocar o menor violino do mundo.",8323198
"o por ti.","You begin to play the world's smallest violin.",0,0,0,"你小声地哭了起来。","Вы начинаете играть на самой маленькой скрипке в мире.","Empiezas a tocar el violín más pequeño del mundo.","Você começa a tocar o menor violino do mundo.",8323198
" por ti.","%s smiles at %s.",0,0,0,"%s对%s露出了微笑。","%s улыбается %s.","%s sonríe a %s.","%s sorri para %s.",8323198
"por ti.","%s smiles at you.",0,0,0,"%s对你露出了微笑。","%s улыбается вам.","%s te sonríe.","%s sorri para você.",8323198
"or ti.","You smile at %s.",0,0,0,"你对%s露出了微笑。","Вы улыбаетесь %s.","Sonríes a %s.","Você sorri para %s.",8323198
"r ti.","%s smiles.",0,0,0,"%s露出了微笑。","%s улыбается.","%s sonríe.","%s sorri.",8323198
" ti.","You smile.",0,0,0,"你露出了微笑。","Вы улыбаетесь.","Sonríes.","Você sorri.",8323198
"á maravilhado com você.","%s lets %s know that she is ready!",0,0,0,"%s告诉%s她已经准备好了。","%s lets %s know that she is ready!","%s le hace saber a %s que está lista.","%s informa a %s que está pronta.",8323198
"� maravilhado com você.","%s makes a rude gesture at %s.",0,0,0,"%s对%s做了个粗鲁的手势。","%s показывает %s неприличный жест.","%s hace un gesto grosero a %s.","%s faz um gesto obsceno para %s.",8323198
" maravilhado com você.","%s makes a rude gesture at you.",0,0,0,"%s对你做了个粗鲁的手势。","%s показывает вам неприличный жест.","%s hace un gesto grosero a ti.","%s faz um gesto obsceno para você.",8323198
"maravilhado com você.","You make a rude gesture at %s.",0,0,0,"你对%s做了个粗鲁的手势。","Вы показываете %s неприличный жест.","Haces un gesto grosero a %s.","Você faz um gesto obsceno para %s.",8323198
"aravilhado com você.","%s makes a rude gesture.",0,0,0,"%s做了个粗鲁的手势。","%s делает неприличный жест.","%s hace un gesto grosero.","%s faz um gesto obsceno.",8323198
"ravilhado com você.","You make a rude gesture.",0,0,0,"你做了个粗鲁的手势。","Вы делаете неприличный жест.","Haces un gesto grosero.","Você faz um gesto obsceno.",8323198
"ocê.","%s looks down upon %s with pity.",0,0,0,"%s轻蔑地看着%s这个可怜的家伙。","%s смотрит на %s с жалостью.","%s mira con lástima a %s.","%s olha com pena para %s.",4128894
"cê.","%s looks down upon you with pity.",0,0,0,"%s轻蔑地看着你这个可怜的家伙。","%s смотрит на вас с жалостью.","%s te mira con lástima.","%s te olha com pena.",4128894
"ê.","You look down upon %s with pity.",0,0,0,"你轻蔑地看着%s这个可怜的家伙。","Вы смотрите на %s с жалостью.","Miras con lástima a %s.","Você olha com pena para %s.",4128894
"�.","%s pities those around him.",0,0,0,"%s对他周围的人表示同情。","%s pities those around him.","%s siente lástima por quienes lo rodean.","%s sente pena daqueles ao seu redor.",4128894
".","%s pities those around her.",0,0,0,"%s对她周围的人表示同情。","%s pities those around her.","%s siente lástima por quienes la rodean.","%s sente pena daqueles ao seu redor.",4128894
"","You pity those around you.",0,0,0,"你对你周围的人表示同情。","You pity those around you.","Sientes lástima por quienes te rodean.","Você sente pena de quem está ao seu redor.",4128894
"You are amazed by %s!","%s growls menacingly at %s.",0,0,0,"%s对着%s高声怒吼。","%s угрожающе рычит на %s.","%s gruñe amenazadoramente a %s.","%s rosna ameaçadoramente para %s.",4128894
"ou are amazed by %s!","%s growls menacingly at you.",0,0,0,"%s对着你高声怒吼。","%s угрожающе рычит на вас.","%s gruñe amenazadoramente a ti.","%s rosna ameaçadoramente para você.",4128894
"u are amazed by %s!","You growl menacingly at %s.",0,0,0,"你对着%s高声怒吼。","Вы угрожающе рычите на %s.","Gruñes amenazadoramente a %s.","Você rosna ameaçadoramente para %s.",4128894
" are amazed by %s!","%s growls menacingly.",0,0,0,"%s在高声怒吼。","%s угрожающе рычит.","%s gruñe amenazadoramente.","%s rosna ameaçadoramente.",4128894
"are amazed by %s!","You growl menacingly.",0,0,0,"你在高声怒吼。","Вы угрожающе рычите.","Gruñes amenazadoramente.","Você rosna ameaçadoramente.",4128894
"re amazed by %s!","%s barks at %s.",0,0,0,"%s对着%s咆哮。","%s лает на %s.","%s ladra a %s.","%s late para %s.",4128894
"e amazed by %s!","%s barks at you.",0,0,0,"%s对着你咆哮。","%s лает на вас.","%s ladra a ti.","%s late para você.",4128894
" amazed by %s!","You bark at %s.",0,0,0,"你对着%s咆哮。","Вы лаете на %s.","Ladras a %s.","Você late para %s.",3604518
"amazed by %s!","%s barks. Woof woof!",0,0,0,"%s仰天长啸。呜~~~","%s лает. Гав-гав!","Se oye un aullido.","%s late. Au au!",4128894
"mazed by %s!","You bark. Woof woof!",0,0,0,"你仰天长啸。呜……！","Вы лаете. Гав-гав!","Se oye un aullido.","Você late. Au au!",4128894
" by %s!","%s is scared of %s.",0,0,0,"%s非常害怕%s。","%s боится %s.","%s tiene miedo de %s.","%s tem medo de %s.",4128894
"by %s!","%s is scared of you.",0,0,0,"%s非常害怕你。","%s боится вас.","%s tiene miedo de ti.","%s tem medo de você.",4128894
"y %s!","You are scared of %s.",0,0,0,"你非常害怕%s。","Вы боитесь %s.","Tienes miedo de %s.","Você tem medo de %s.",4128894
" %s!","%s is scared!",0,0,0,"%s看上去十分惊恐不安。","%s наруган!","%s tiene miedo.","%s tem medo.",4128894
"%s!","You are scared!",0,0,0,"你看上去十分惊恐不安。","Вы напуганы!","¡Tienes miedo!","Você tem medo!",4128894
"s!","%s flops about helplessly around %s.",0,0,0,"%s无助地在%s旁边走来走去。","%s flops about helplessly around %s.","%s se revuelca impotente alrededor de %s.","%s se contorce impotente ao redor de %s.",4128894
"!","%s flops about helplessly around you.",0,0,0,"%s无助地在你旁边走来走去。","%s flops about helplessly around you.","%s se revuelca impotente alrededor de ti.","%s se contorce impotente ao redor de você.",4128894
"","You flop about helplessly around %s.",0,0,0,"你无助地在%s旁边走来走去。","You flop about helplessly around %s.","Te revuelcas impotente alrededor de %s.","Você se contorce impotente ao redor de %s.",4128894
"%s让你感到很惊奇！","%s flops about helplessly.",0,0,0,"%s无助地走来走去。","%s flops about helplessly.","%s se revuelca impotente.","%s se contorce impotente.",4128894
"s让你感到很惊奇！","You flop about helplessly.",0,0,0,"你无助地走来走去。","You flop about helplessly.","Te revuelcas impotente.","Você se contorce impotente.",4128894
"让你感到很惊奇！","%s loves %s.",0,0,0,"%s爱%s。","%s любит %s.","%s ama a %s.","%s ama %s.",4128894
"��你感到很惊奇！","%s loves you.",0,0,0,"%s爱你。","%s любит вас.","%s te ama.","%s te ama.",4128894
"�你感到很惊奇！","You love %s.",0,0,0,"你爱%s。","Вы любите %s.","Amas a %s.","Você ama %s.",4128894
"你感到很惊奇！","%s feels the love.",0,0,0,"%s感受到了爱。","%s влюблен.","%s siente el amor.","%s sente o amor.",4128894
"��感到很惊奇！","You feel the love.",0,0,0,"你感受到了深深的爱意。","Вы влюблены.","Sientes el amor.","Você sente o amor.",4128894
"�感到很惊奇！","%s moos at %s. Mooooooooooo.",0,0,0,"%s对%s发出牛叫声。哞~~~","%s мычит на %s. Мууууууууу.","%s muge a %s. Mooooooooooo.","%s muge para %s. Mooooooooooo.",4128894
